0	5.61231	0	0	0	0	0	0	-2.80616
0.01	5.61231	0	0	0	0	0	0	-2.80616
0.02	5.61231	0	0	-0.0561231	0	0	0.0015749	-2.80616
0.03	5.61175	0	0	-0.112246	0	0	0.00629961	-2.80587
0.04	5.61063	0	0	-0.168364	0	0	0.0141732	-2.80531
0.05	5.60894	0	0	-0.22447	0	0	0.0251934	-2.80447
0.06	5.6067	0	0	-0.280559	0	0	0.0393568	-2.80335
0.07	5.60389	0	0	-0.336626	0	0	0.0566587	-2.80195
0.08	5.60053	0	0	-0.392665	0	0	0.077093	-2.80026
0.09	5.5966	0	0	-0.448671	0	0	0.100653	-2.7983
0.1	5.59211	0	0	-0.504637	0	0	0.127329	-2.79606
0.11	5.58707	0	0	-0.560558	0	0	0.157112	-2.79353
0.12	5.58146	0	0	-0.616428	0	0	0.189992	-2.79073
0.13	5.5753	0	0	-0.672243	0	0	0.225955	-2.78765
0.14	5.56857	0	0	-0.727996	0	0	0.264989	-2.78429
0.15	5.56129	0	0	-0.783682	0	0	0.307078	-2.78065
0.16	5.55346	0	0	-0.839295	0	0	0.352208	-2.77673
0.17	5.54506	0	0	-0.894829	0	0	0.40036	-2.77253
0.18	5.53612	0	0	-0.95028	0	0	0.451516	-2.76806
0.19	5.52661	0	0	-1.00564	0	0	0.505657	-2.76331
0.2	5.51656	0	0	-1.06091	0	0	0.562762	-2.75828
0.21	5.50595	0	0	-1.11607	0	0	0.622809	-2.75297
0.22	5.49479	0	0	-1.17113	0	0	0.685775	-2.74739
0.23	5.48308	0	0	-1.22608	0	0	0.751636	-2.74154
0.24	5.47082	0	0	-1.28091	0	0	0.820366	-2.73541
0.25	5.45801	0	0	-1.33562	0	0	0.891939	-2.729
0.26	5.44465	0	0	-1.3902	0	0	0.966327	-2.72232
0.27	5.43075	0	0	-1.44465	0	0	1.0435	-2.71537
0.28	5.4163	0	0	-1.49895	0	0	1.12343	-2.70815
0.29	5.40131	0	0	-1.55312	0	0	1.20608	-2.70066
0.3	5.38578	0	0	-1.60713	0	0	1.29143	-2.69289
0.31	5.36971	0	0	-1.66099	0	0	1.37944	-2.68485
0.32	5.3531	0	0	-1.71468	0	0	1.47007	-2.67655
0.33	5.33595	0	0	-1.76822	0	0	1.56329	-2.66798
0.34	5.31827	0	0	-1.82157	0	0	1.65907	-2.65914
0.35	5.30005	0	0	-1.87476	0	0	1.75736	-2.65003
0.36	5.28131	0	0	-1.92776	0	0	1.85813	-2.64065
0.37	5.26203	0	0	-1.98057	0	0	1.96133	-2.63101
0.38	5.24222	0	0	-2.03319	0	0	2.06693	-2.62111
0.39	5.22189	0	0	-2.08561	0	0	2.17489	-2.61095
0.4	5.20104	0	0	-2.13783	0	0	2.28516	-2.60052
0.41	5.17966	0	0	-2.18984	0	0	2.39771	-2.58983
0.42	5.15776	0	0	-2.24164	0	0	2.51247	-2.57888
0.43	5.13534	0	0	-2.29322	0	0	2.62942	-2.56767
0.44	5.11241	0	0	-2.34457	0	0	2.7485	-2.55621
0.45	5.08896	0	0	-2.39569	0	0	2.86968	-2.54448
0.46	5.06501	0	0	-2.44658	0	0	2.99289	-2.5325
0.47	5.04054	0	0	-2.49723	0	0	3.11809	-2.52027
0.48	5.01557	0	0	-2.54764	0	0	3.24523	-2.50778
0.49	4.99009	0	0	-2.5978	0	0	3.37427	-2.49505
0.5	4.96412	0	0	-2.6477	0	0	3.50515	-2.48206
0.51	4.93764	0	0	-2.69734	0	0	3.63781	-2.46882
0.52	4.91067	0	0	-2.74671	0	0	3.77222	-2.45533
0.53	4.8832	0	0	-2.79582	0	0	3.90831	-2.4416
0.54	4.85524	0	0	-2.84465	0	0	4.04602	-2.42762
0.55	4.82679	0	0	-2.8932	0	0	4.18532	-2.4134
0.56	4.79786	0	0	-2.94147	0	0	4.32613	-2.39893
0.57	4.76845	0	0	-2.98945	0	0	4.46841	-2.38422
0.58	4.73855	0	0	-3.03714	0	0	4.6121	-2.36928
0.59	4.70818	0	0	-3.08452	0	0	4.75714	-2.35409
0.6	4.67734	0	0	-3.1316	0	0	4.90347	-2.33867
0.61	4.64602	0	0	-3.17838	0	0	5.05104	-2.32301
0.62	4.61424	0	0	-3.22484	0	0	5.19979	-2.30712
0.63	4.58199	0	0	-3.27098	0	0	5.34965	-2.29099
0.64	4.54928	0	0	-3.3168	0	0	5.50058	-2.27464
0.65	4.51611	0	0	-3.36229	0	0	5.6525	-2.25805
0.66	4.48249	0	0	-3.40745	0	0	5.80537	-2.24124
0.67	4.44841	0	0	-3.45228	0	0	5.95911	-2.22421
0.68	4.41389	0	0	-3.49676	0	0	6.11367	-2.20694
0.69	4.37892	0	0	-3.5409	0	0	6.26899	-2.18946
0.7	4.34351	0	0	-3.58469	0	0	6.425	-2.17176
0.71	4.30767	0	0	-3.62812	0	0	6.58165	-2.15383
0.72	4.27138	0	0	-3.6712	0	0	6.73886	-2.13569
0.73	4.23467	0	0	-3.71392	0	0	6.89658	-2.11734
0.74	4.19753	0	0	-3.75626	0	0	7.05475	-2.09877
0.75	4.15997	0	0	-3.79824	0	0	7.2133	-2.07999
0.76	4.12199	0	0	-3.83984	0	0	7.37218	-2.06099
0.77	4.08359	0	0	-3.88106	0	0	7.5313	-2.04179
0.78	4.04478	0	0	-3.92189	0	0	7.69062	-2.02239
0.79	4.00556	0	0	-3.96234	0	0	7.85007	-2.00278
0.8	3.96594	0	0	-4.0024	0	0	8.00959	-1.98297
0.81	3.92591	0	0	-4.04206	0	0	8.16911	-1.96296
0.82	3.88549	0	0	-4.08131	0	0	8.32857	-1.94275
0.83	3.84468	0	0	-4.12017	0	0	8.4879	-1.92234
0.84	3.80348	0	0	-4.15862	0	0	8.64705	-1.90174
0.85	3.76189	0	0	-4.19665	0	0	8.80594	-1.88095
0.86	3.71992	0	0	-4.23427	0	0	8.96452	-1.85996
0.87	3.67758	0	0	-4.27147	0	0	9.12273	-1.83879
0.88	3.63487	0	0	-4.30825	0	0	9.28049	-1.81743
0.89	3.59179	0	0	-4.34459	0	0	9.43775	-1.79589
0.9	3.54834	0	0	-4.38051	0	0	9.59444	-1.77417
0.91	3.50453	0	0	-4.416	0	0	9.75051	-1.75227
0.92	3.46037	0	0	-4.45104	0	0	9.90588	-1.73019
0.93	3.41586	0	0	-4.48564	0	0	10.0605	-1.70793
0.94	3.37101	0	0	-4.5198	0	0	10.2143	-1.6855
0.95	3.32581	0	0	-4.55351	0	0	10.3672	-1.6629
0.96	3.28027	0	0	-4.58677	0	0	10.5192	-1.64014
0.97	3.23441	0	0	-4.61957	0	0	10.6702	-1.6172
0.98	3.18821	0	0	-4.65192	0	0	10.8202	-1.59411
0.99	3.14169	0	0	-4.6838	0	0	10.969	-1.57085
1	3.09485	0	0	-4.71522	0	0	11.1166	-1.54743
1.01	3.0477	0	0	-4.74617	0	0	11.263	-1.52385
1.02	3.00024	0	0	-4.77664	0	0	11.4082	-1.50012
1.03	2.95247	0	0	-4.80664	0	0	11.5519	-1.47624
1.04	2.90441	0	0	-4.83617	0	0	11.6943	-1.4522
1.05	2.85605	0	0	-4.86521	0	0	11.8352	-1.42802
1.06	2.80739	0	0	-4.89377	0	0	11.9745	-1.4037
1.07	2.75846	0	0	-4.92185	0	0	12.1123	-1.37923
1.08	2.70924	0	0	-4.94943	0	0	12.2484	-1.35462
1.09	2.65974	0	0	-4.97653	0	0	12.3829	-1.32987
1.1	2.60998	0	0	-5.00312	0	0	12.5156	-1.30499
1.11	2.55995	0	0	-5.02922	0	0	12.6465	-1.27997
1.12	2.50965	0	0	-5.05482	0	0	12.7756	-1.25483
1.13	2.45911	0	0	-5.07992	0	0	12.9028	-1.22955
1.14	2.40831	0	0	-5.10451	0	0	13.028	-1.20415
1.15	2.35726	0	0	-5.12859	0	0	13.1512	-1.17863
1.16	2.30598	0	0	-5.15216	0	0	13.2724	-1.15299
1.17	2.25445	0	0	-5.17522	0	0	13.3915	-1.12723
1.18	2.2027	0	0	-5.19777	0	0	13.5084	-1.10135
1.19	2.15072	0	0	-5.2198	0	0	13.6231	-1.07536
1.2	2.09853	0	0	-5.2413	0	0	13.7356	-1.04926
1.21	2.04611	0	0	-5.26229	0	0	13.8458	-1.02306
1.22	1.99349	0	0	-5.28275	0	0	13.9537	-0.996745
1.23	1.94066	0	0	-5.30268	0	0	14.0592	-0.970331
1.24	1.88764	0	0	-5.32209	0	0	14.1623	-0.943818
1.25	1.83441	0	0	-5.34097	0	0	14.263	-0.917207
1.26	1.781	0	0	-5.35931	0	0	14.3611	-0.890502
1.27	1.72741	0	0	-5.37712	0	0	14.4567	-0.863706
1.28	1.67364	0	0	-5.3944	0	0	14.5498	-0.83682
