0	5.61231	0	0	0	0	0	0	-2.80616
0.05	5.61231	0	0	0	0	0	0	-2.80616
0.1	5.61231	0	0	-0.280616	0	0	0.0393725	-2.80616
0.15	5.59828	0	0	-0.533169	0	0	0.142135	-2.79914
0.2	5.57162	0	0	-0.759766	0	0	0.288623	-2.78581
0.25	5.53363	0	0	-0.962371	0	0	0.463079	-2.76682
0.3	5.48551	0	0	-1.14282	0	0	0.653014	-2.74276
0.35	5.42837	0	0	-1.30281	0	0	0.848656	-2.71419
0.4	5.36323	0	0	-1.44395	0	0	1.04249	-2.68162
0.45	5.29104	0	0	-1.56771	0	0	1.22886	-2.64552
0.5	5.21265	0	0	-1.67549	0	0	1.40364	-2.60632
0.55	5.12888	0	0	-1.76858	0	0	1.56393	-2.56444
0.6	5.04045	0	0	-1.84816	0	0	1.70785	-2.52022
0.65	4.94804	0	0	-1.91537	0	0	1.83432	-2.47402
0.7	4.85227	0	0	-1.97123	0	0	1.94288	-2.42613
0.75	4.75371	0	0	-2.01672	0	0	2.03359	-2.37685
0.8	4.65287	0	0	-2.05274	0	0	2.10687	-2.32644
0.85	4.55023	0	0	-2.08011	0	0	2.16342	-2.27512
0.9	4.44623	0	0	-2.09961	0	0	2.20418	-2.22311
0.95	4.34125	0	0	-2.11196	0	0	2.23019	-2.17062
1	4.23565	0	0	-2.11783	0	0	2.24259	-2.11783
1.05	4.12976	0	0	-2.11783	0	0	2.24259	-2.06488
1.1	4.02387	0	0	-2.11253	0	0	2.23139	-2.01193
1.15	3.91824	0	0	-2.10247	0	0	2.21019	-1.95912
1.2	3.81312	0	0	-2.08814	0	0	2.18016	-1.90656
1.25	3.70871	0	0	-2.06998	0	0	2.14241	-1.85436
1.3	3.60521	0	0	-2.04842	0	0	2.098	-1.80261
1.35	3.50279	0	0	-2.02384	0	0	2.04795	-1.7514
1.4	3.4016	0	0	-1.99659	0	0	1.99319	-1.7008
1.45	3.30177	0	0	-1.96701	0	0	1.93457	-1.65089
1.5	3.20342	0	0	-1.9354	0	0	1.87289	-1.60171
1.55	3.10665	0	0	-1.90203	0	0	1.80886	-1.55332
1.6	3.01155	0	0	-1.86716	0	0	1.74314	-1.50577
1.65	2.91819	0	0	-1.83102	0	0	1.67632	-1.4591
1.7	2.82664	0	0	-1.79383	0	0	1.60891	-1.41332
1.75	2.73695	0	0	-1.75578	0	0	1.54138	-1.36847
1.8	2.64916	0	0	-1.71705	0	0	1.47413	-1.32458
1.85	2.56331	0	0	-1.6778	0	0	1.40751	-1.28165
1.9	2.47942	0	0	-1.63819	0	0	1.34183	-1.23971
1.95	2.39751	0	0	-1.59834	0	0	1.27734	-1.19875
2	2.31759	0	0	-1.55838	0	0	1.21427	-1.1588
2.05	2.23967	0	0	-1.51842	0	0	1.1528	-1.11984
2.1	2.16375	0	0	-1.47856	0	0	1.09307	-1.08188
2.15	2.08982	0	0	-1.43889	0	0	1.03521	-1.04491
2.2	2.01788	0	0	-1.3995	0	0	0.979294	-1.00894
2.25	1.9479	0	0	-1.36044	0	0	0.925398	-0.973951
2.3	1.87988	0	0	-1.32179	0	0	0.873566	-0.93994
2.35	1.81379	0	0	-1.28361	0	0	0.823822	-0.906896
