#CONFIGURATION
#number of particles: 961
#seed:                49
#temperature:         1
#sigma:               1
#epsilon:             1
#normed distance:     1.12246
#r_cut:               1.12246
#dt:                  0.01
#box_width:           27.8371
#box height:          24.2279
#space_in_x:          0.448985
#space_in_y:          0.448985
#axial_ratio:         1
#integration method:  leapfrog integration
#lattice type:        triangular lattice
#boundary conditions: periodic boundaries
#lattice constant:    0.89797
#particle speed:      1
#nogui:               1
#runs:                0
#logname:             L08.txt
0	14.1358	12.114	0	0.0172385	0.0316802	0	480.5	22595	0	0
0.01	14.0491	12.1143	0	0.0172385	0.0316802	0	242.435	22924.8	0.01	0.0001
0.02	14.0492	12.1146	0	0.0172385	0.0316802	0	194.318	22972.6	0.0136783	0.000201819
0.03	13.9335	12.1149	0	0.0172385	0.0316802	0	282.106	22852.9	0.0137968	0.000244546
0.04	13.9047	12.1152	0	0.0172385	0.0316802	0	226.001	22951.7	0.0147782	0.000282835
0.05	13.9339	12.1155	0	0.0172385	0.0316802	0	319.152	22819.9	0.0143952	0.000267149
0.06	13.9051	12.1159	0	0.0172385	0.0316802	0	286.377	22869.6	0.0150722	0.000291582
0.07	13.9053	12.1162	0	0.0172385	0.0316802	0	239.718	22926.1	0.0160478	0.000335849
0.08	13.9344	12.1165	0	0.0172385	0.0316802	0	290.048	22854.9	0.0162603	0.000353354
0.09	13.9346	12.1168	0	0.0172385	0.0316802	0	264.715	22897.2	0.0166868	0.000373114
0.1	13.9058	12.1171	0	0.0172385	0.0316802	0	283.087	22871.4	0.016832	0.000376638
0.11	13.9639	12.1174	0	0.0172385	0.0316802	0	295.735	22854.8	0.0172458	0.000392105
0.12	13.964	12.1178	0	0.0172385	0.0316802	0	264.786	22896.3	0.0181495	0.000433461
0.13	13.9063	12.1181	0	0.0172385	0.0316802	0	282.146	22871.8	0.0187771	0.000465749
0.14	13.9065	12.1184	0	0.0172385	0.0316802	0	291.478	22861	0.0191531	0.000492484
0.15	13.9066	12.1187	0	0.0172385	0.0316802	0	274.219	22884.9	0.0196956	0.000526562
0.16	13.8199	12.119	0	0.0172385	0.0316802	0	285.633	22867.2	0.0204361	0.000565588
0.17	13.878	12.1193	0	0.0172385	0.0316802	0	277.728	22878.1	0.0211948	0.000619434
0.18	13.8782	12.1197	0	0.0172385	0.0316802	0	273.892	22884.4	0.0218562	0.000672262
0.19	13.9363	12.12	0	0.0172385	0.0316802	0	297.931	22854.5	0.0224192	0.000715532
0.2	13.9075	12.1203	0	0.0172385	0.0316802	0	302.068	22854.3	0.0230927	0.000776031
0.21	13.8787	12.1206	0	0.0172385	0.0316802	0	308.147	22846	0.0241458	0.000864885
0.22	13.8499	12.1209	0	0.0172385	0.0316802	0	307.176	22848.7	0.0254255	0.000984849
0.23	13.8501	12.1212	0	0.0172385	0.0316802	0	311.397	22845.4	0.0268342	0.00112723
0.24	13.8213	12.1216	0	0.0172385	0.0316802	0	332.935	22822.3	0.0282898	0.00129457
0.25	13.8215	12.1219	0	0.0172385	0.0316802	0	357.466	22798	0.0298564	0.00150916
0.26	13.8216	12.1222	0	0.0172385	0.0316802	0	378.702	22775.7	0.0318861	0.00179257
0.27	13.8508	12.1225	0	0.0172385	0.0316802	0	393.108	22763	0.0342985	0.00215646
0.28	13.8799	12.1228	0	0.0172385	0.0316802	0	411.773	22743.1	0.0369424	0.00260211
0.29	13.8801	12.1231	0	0.0172385	0.0316802	0	432.425	22724.5	0.0397439	0.00312969
0.3	13.8803	12.1235	0	0.0172385	0.0316802	0	471.517	22683	0.0426747	0.00373594
0.31	13.8804	12.1238	0	0.0172385	0.0316802	0	501.362	22651.5	0.0460048	0.00443166
0.32	13.8516	12.1241	0	0.0172385	0.0316802	0	511.343	22645.9	0.0496122	0.0052137
0.33	13.8808	12.1244	0	0.0172385	0.0316802	0	543.676	22610	0.0532405	0.00605012
0.34	13.852	12.1247	0	0.0172385	0.0316802	0	573.21	22580.8	0.0570511	0.00693547
0.35	13.9101	12.125	0	0.0172385	0.0316802	0	590.829	22561.8	0.060981	0.00788966
0.36	13.9392	12.1254	0	0.0172385	0.0316802	0	581.662	22568.8	0.0651054	0.00891831
0.37	13.9394	12.1257	0	0.0172385	0.0316802	0	546.562	22612.5	0.0691535	0.00997178
0.38	13.9106	12.126	0	0.0172385	0.0316802	0	564.812	22585.8	0.072985	0.0109555
0.39	13.9108	12.1263	0	0.0172385	0.0316802	0	568.549	22582.7	0.076808	0.0118801
0.4	13.882	12.1266	0	0.0172385	0.0316802	0	557.15	22600.4	0.0805095	0.0127992
0.41	13.8532	12.1269	0	0.0172385	0.0316802	0	580.127	22567	0.0842937	0.0137341
0.42	13.8244	12.1273	0	0.0172385	0.0316802	0	556.623	22599.2	0.088192	0.0146982
0.43	13.8535	12.1276	0	0.0172385	0.0316802	0	558.679	22596.6	0.0919686	0.0156458
0.44	13.8537	12.1279	0	0.0172385	0.0316802	0	587.095	22561.4	0.0956297	0.0165674
0.45	13.8828	12.1282	0	0.0172385	0.0316802	0	578.523	22576.3	0.0994066	0.0175064
0.46	13.883	12.1285	0	0.0172385	0.0316802	0	576.69	22573.2	0.103206	0.0184681
0.47	13.8542	12.1288	0	0.0172385	0.0316802	0	557.353	22597.2	0.107022	0.0194412
0.48	13.8544	12.1292	0	0.0172385	0.0316802	0	552.345	22600.8	0.11096	0.0203899
0.49	13.8546	12.1295	0	0.0172385	0.0316802	0	559.741	22591.8	0.114854	0.0213062
0.5	13.8837	12.1298	0	0.0172385	0.0316802	0	557.332	22594.9	0.118683	0.0222076
