#CONFIGURATION
#number of particles: 961
#seed:                49
#temperature:         1
#sigma:               1
#epsilon:             1
#normed distance:     1.12246
#r_cut:               1.12246
#dt:                  0.01
#box_width:           34.7963
#box height:          30.2849
#space_in_x:          0.561231
#space_in_y:          0.561231
#axial_ratio:         1
#integration method:  leapfrog integration
#lattice type:        triangular lattice
#boundary conditions: periodic boundaries
#lattice constant:    1.12246
#particle speed:      0.5
#nogui:               1
#runs:                0
#logname:             L1V05.txt
0.0347963	0	-0
0.0695926	0	0
0.104389	0	0
0.139185	0	0
0.173982	0	0
0.208778	0	0
0.243574	0	0
0.278371	0	0
0.313167	0	0
0.347963	0	0
0.38276	0	0
0.417556	0	0
0.452352	0	0
0.487149	0	0
0.521945	0	0
0.556741	0	0
0.591537	0	0
0.626334	0	0
0.66113	0	0
0.695926	0	0
0.730723	0	0
0.765519	0	0
0.800315	0	0
0.835112	0	0
0.869908	0	0
0.904704	0	0
0.939501	0	0
0.974297	0	0
1.00909	0	0
1.04389	4	0.0210514
1.07869	242	1.23044
1.11348	964	4.74071
1.14828	938	4.46641
1.18307	480	2.21526
1.21787	187	0.837264
1.25267	52	0.226074
1.28746	10	0.0422511
1.32226	5	0.0205467
1.35706	1	0.00399977
1.39185	0	0
1.42665	0	0
1.46145	0	0
1.49624	0	0
1.53104	0	0
1.56583	0	0
1.60063	0	0
1.63543	0	0
1.67022	0	0
1.70502	0	0
1.73982	0	0
1.77461	1	0.00303013
1.80941	6	0.0178207
1.84421	33	0.0961109
1.879	152	0.43426
1.9138	495	1.38777
1.94859	793	2.18244
1.98339	704	1.90259
2.01819	430	1.14153
2.05298	199	0.5191
2.08778	56	0.143581
2.12258	11	0.0277295
2.15737	58	0.143793
2.19217	263	0.641426
2.22696	653	1.56711
2.26176	771	1.82115
2.29656	616	1.43247
2.33135	334	0.764841
2.36615	139	0.313516
2.40095	31	0.0688849
2.43574	19	0.0416034
2.47054	2	0.00431629
2.50534	0	0
2.54013	0	0
2.57493	0	0
2.60972	0	0
2.64452	0	0
2.67932	0	0
2.71411	0	0
2.74891	0	0
2.78371	0	0
2.8185	7	0.0132068
2.8533	49	0.091299
2.88809	226	0.415927
2.92289	681	1.23811
2.95769	1155	2.07473
2.99248	1416	2.51346
3.02728	1150	2.01743
3.06208	651	1.12884
3.09687	307	0.526255
3.13167	92	0.155923
3.16647	28	0.0469246
3.20126	4	0.00662945
3.23606	7	0.0114747
3.27085	65	0.105399
3.30565	231	0.370567
3.34045	502	0.796779
3.37524	654	1.02717
3.41004	644	1.00098
3.44484	427	0.656885
3.47963	232	0.353279
3.51443	83	0.125118
3.54922	26	0.0388037
3.58402	11	0.0162552
3.61882	1	0.00146333
3.65361	0	0
3.68841	0	0
3.72321	3	0.00426515
3.758	12	0.0169004
3.7928	99	0.138131
3.8276	236	0.326248
3.86239	445	0.609553
3.89719	670	0.909449
3.93198	688	0.925506
3.96678	757	1.00927
4.00158	897	1.18539
4.03637	1240	1.62436
4.07117	1224	1.58952
4.10597	1087	1.39949
4.14076	738	0.942073
4.17556	352	0.445544
