#CONFIGURATION
#number of particles: 961
#seed:                49
#temperature:         1
#sigma:               1
#epsilon:             1
#normed distance:     1.12246
#r_cut:               1.12246
#dt:                  0.01
#box_width:           27.8371
#box height:          24.2279
#space_in_x:          0.448985
#space_in_y:          0.448985
#axial_ratio:         1
#integration method:  leapfrog integration
#lattice type:        triangular lattice
#boundary conditions: periodic boundaries
#lattice constant:    0.89797
#particle speed:      0.5
#nogui:               1
#runs:                0
#logname:             L08V05.txt
3.14289	14.4469	0	7.18376	4.33731	0	9.87767	18.3353	0	13.0206	8.22563	0	15.7145	22.2236	0	19.7553	12.114	0	22.8982	2.00431	0	25.5921	16.0023	0	17.0614	2.78198	0	4.04086	8.22563	0	
3.14693	14.444	0	7.18821	4.33925	0	9.8813	18.3385	0	13.0237	8.22161	0	15.7193	22.2242	0	19.7581	12.1179	0	22.9006	1.9998	0	25.5969	16.0011	0	17.0609	2.77684	0	4.03869	8.22093	0	
3.14833	14.4463	0	7.19011	4.3389	0	9.88522	18.342	0	13.0218	8.2214	0	15.7205	22.2258	0	19.7574	12.1226	0	22.9024	1.99768	0	25.5985	16.0023	0	17.0612	2.77708	0	4.03623	8.22065	0	
3.14702	14.4525	0	7.18945	4.33683	0	9.88845	18.3446	0	13.0159	8.22473	0	15.7167	22.2277	0	19.754	12.1257	0	22.9019	1.99812	0	25.5961	16.0047	0	17.0619	2.78268	0	4.03421	8.22505	0	
3.14534	14.4559	0	7.18871	4.33588	0	9.8897	18.3443	0	13.0121	8.22792	0	15.7098	22.2296	0	19.7527	12.1233	0	22.8974	1.9985	0	25.5918	16.0051	0	17.0619	2.7886	0	4.03409	8.2299	0	
3.14476	14.4518	0	7.18972	4.33792	0	9.88926	18.3409	0	13.0146	8.22795	0	15.7042	22.2332	0	19.7559	12.1166	0	22.8909	1.99603	0	25.5889	16.0024	0	17.0606	2.79025	0	4.03668	8.23123	0	
3.14478	14.4428	0	7.19163	4.34134	0	9.88891	18.337	0	13.0206	8.22551	0	15.703	22.2398	0	19.7602	12.1119	0	22.8865	1.99112	0	25.5883	15.9998	0	17.0593	2.78653	0	4.04066	8.22973	0	
3.14394	14.4365	0	7.19214	4.34294	0	9.88955	18.3357	0	13.0244	8.22373	0	15.706	22.2471	0	19.7607	12.1132	0	22.8869	1.98741	0	25.588	16.0005	0	17.0601	2.7792	0	4.04334	8.22838	0	
3.14187	14.4387	0	7.18993	4.3413	0	9.88914	18.3378	0	13.0239	8.22404	0	15.7103	22.2498	0	19.7567	12.1179	0	22.8908	1.98817	0	25.5874	16.0045	0	17.063	2.77091	0	4.04298	8.22815	0	
3.13979	14.4472	0	7.18578	4.33732	0	9.8848	18.3409	0	13.022	8.2247	0	15.7126	22.2459	0	19.7531	12.1196	0	22.8952	1.99112	0	25.5877	16.0087	0	17.0648	2.76454	0	4.04026	8.22734	0	
