#CONFIGURATION
#number of particles: 961
#seed:                49
#temperature:         1
#sigma:               1
#epsilon:             1
#normed distance:     1.12246
#r_cut:               1.12246
#dt:                  0.001
#box_width:           31.3167
#box height:          27.2564
#space_in_x:          0.505108
#space_in_y:          0.505108
#axial_ratio:         1
#integration method:  leapfrog integration
#lattice type:        triangular lattice
#boundary conditions: periodic boundaries
#lattice constant:    1.01022
#particle speed:      0.5
#nogui:               1
#runs:                0
#logname:             L1V05dt0001.txt
0.0313167	0	-0
0.0626334	0	0
0.0939501	0	0
0.125267	0	0
0.156583	0	0
0.1879	0	0
0.219217	0	0
0.250534	0	0
0.28185	0	0
0.313167	0	0
0.344484	0	0
0.3758	0	0
0.407117	0	0
0.438434	0	0
0.46975	0	0
0.501067	0	0
0.532384	0	0
0.5637	0	0
0.595017	0	0
0.626334	0	0
0.657651	0	0
0.688967	0	0
0.720284	0	0
0.751601	0	0
0.782917	0	0
0.814234	0	0
0.845551	0	0
0.876867	0	0
0.908184	0	0
0.939501	0	0
0.970817	6	0.0305067
1.00213	737	3.62438
1.03345	1848	8.79949
1.06477	281	1.29685
1.09608	11	0.0492509
1.1274	0	0
1.15872	0	0
1.19003	0	0
1.22135	0	0
1.25267	0	0
1.28398	0	0
1.3153	0	0
1.34662	0	0
1.37793	0	0
1.40925	0	0
1.44057	0	0
1.47188	0	0
1.5032	0	0
1.53452	0	0
1.56583	0	0
1.59715	0	0
1.62847	0	0
1.65978	0	0
1.6911	8	0.0228558
1.72242	230	0.644822
1.75373	1141	3.14018
1.78505	1255	3.39169
1.81637	237	0.629167
1.84768	12	0.0313025
1.879	0	0
1.91032	0	0
1.94163	0	0
1.97295	24	0.0585332
2.00427	505	1.21193
2.03558	1417	3.34705
2.0669	773	1.79757
2.09822	148	0.338911
2.12953	16	0.0360881
2.16085	0	0
2.19217	0	0
2.22349	0	0
2.2548	0	0
2.28612	0	0
2.31744	0	0
2.34875	0	0
2.38007	0	0
2.41139	0	0
2.4427	0	0
2.47402	0	0
2.50534	0	0
2.53665	0	0
2.56797	0	0
2.59929	15	0.0276057
2.6306	293	0.532696
2.66192	1265	2.27232
2.69324	2314	4.10745
2.72455	1509	2.64721
2.75587	330	0.572221
2.78719	39	0.0668532
2.8185	1	0.00169482
2.84982	0	0
2.88114	0	0
2.91245	0	0
2.94377	1	0.00162153
2.97509	53	0.0850218
3.0064	388	0.615837
3.03772	1027	1.61299
3.06904	944	1.46727
3.10035	353	0.543045
3.13167	105	0.159889
3.16299	12	0.0180894
3.1943	0	0
3.22562	0	0
3.25694	0	0
3.28825	0	0
3.31957	0	0
3.35089	0	0
3.3822	0	0
3.41352	16	0.0223243
3.44484	132	0.182478
3.47615	402	0.550653
3.50747	755	1.02483
3.53879	1033	1.3896
3.5701	511	0.681294
3.60142	498	0.658111
3.63274	1285	1.68331
3.66405	1896	2.46219
3.69537	1453	1.87071
3.72669	534	0.681662
3.758	110	0.139232
3.78932	23	0.0288686
3.82064	1	0.00124474
3.85195	0	0
3.88327	0	0
3.91459	0	0
3.9459	3	0.00361425
3.97722	63	0.0752944
4.00854	298	0.353339
4.03985	792	0.93171
4.07117	935	1.09138
4.10249	475	0.550161
4.1338	219	0.251709
4.16512	86	0.0980931
4.19644	12	0.0135841
4.22775	0	0
4.25907	0	0
4.29039	8	0.00885557
4.3217	124	0.136256
4.35302	392	0.427611
4.38434	780	0.844716
4.41565	1446	1.55475
4.44697	1784	1.90452
4.47829	881	0.933868
4.5096	281	0.295772
4.54092	116	0.121247
4.57224	237	0.246006
4.60355	837	0.862836
4.63487	1482	1.51732
4.66619	1586	1.61279
4.6975	993	1.00297
4.72882	410	0.411347
4.76014	144	0.143513
4.79145	30	0.0297012
4.82277	1	0.000983549
4.85409	0	0
4.8854	0	0
4.91672	0	0
4.94804	2	0.00191682
4.97935	66	0.0628535
5.01067	238	0.225223
5.04199	621	0.583978
5.0733	890	0.831727
5.10462	515	0.4783
5.13594	336	0.310136
5.16725	272	0.249527
5.19857	269	0.245274
5.22989	364	0.32989
5.2612	735	0.662123
5.29252	1270	1.13725
5.32384	1238	1.10201
5.35515	1472	1.30258
5.38647	1536	1.35124
5.41779	1067	0.933182
5.4491	452	0.393021
5.48042	146	0.126217
5.51174	46	0.0395392
5.54305	122	0.104267
5.57437	408	0.346722
5.60569	962	0.81291
5.637	1444	1.21337
5.66832	1275	1.0654
5.69964	808	0.671429
5.73095	469	0.387581
5.76227	214	0.17588
5.79359	53	0.0433217
5.8249	8	0.00650368
5.85622	0	0
5.88754	0	0
5.91885	0	0
5.95017	4	0.00318284
5.98149	65	0.0514482
6.0128	238	0.187391
6.04412	640	0.501276
6.07544	1139	0.887481
6.10675	1044	0.809255
6.13807	1032	0.79584
6.16939	1576	1.20914
6.2007	1687	1.28771
6.23202	1043	0.792106
6.26334	789	0.596187
6.29465	1050	0.789428
6.32597	1235	0.923886
6.35729	1226	0.912602
6.3886	898	0.665146
6.41992	481	0.354525
6.45124	194	0.14229
6.48256	60	0.0437931
6.51387	42	0.0305067
6.54519	173	0.125053
6.57651	478	0.343865
6.60782	1009	0.722392
6.63914	1336	0.951963
6.67046	1093	0.775132
6.70177	700	0.494089
6.73309	520	0.365318
6.76441	308	0.215372
6.79572	102	0.0709935
6.82704	18	0.0124704
6.85836	15	0.0103442
6.88967	90	0.0617813
6.92099	155	0.105916
6.95231	335	0.227878
6.98362	553	0.37447
7.01494	1089	0.734114
7.04626	1704	1.14356
7.07757	2113	1.41172
7.10889	2105	1.40014
7.14021	1577	1.04431
7.17152	1003	0.66128
7.20284	822	0.539575
7.23416	654	0.427426
7.26547	945	0.614932
7.29679	1096	0.71011
7.32811	1043	0.672864
7.35942	875	0.562066
7.39074	596	0.381214
7.42206	354	0.225465
7.45337	130	0.0824476
7.48469	40	0.0252617
7.51601	50	0.0314447
7.54732	200	0.125254
7.57864	550	0.343015
7.60996	955	0.593133
7.64127	1233	0.762636
7.67259	986	0.607357
7.70391	624	0.3828
7.73522	503	0.307314
7.76654	584	0.355354
7.79786	503	0.304831
7.82917	419	0.252903
7.86049	442	0.265716
7.89181	693	0.414946
7.92312	1496	0.892194
7.95444	1619	0.961726
