#CONFIGURATION
#number of particles: 961
#seed:                49
#temperature:         1
#sigma:               1
#epsilon:             1
#normed distance:     1.12246
#r_cut:               1.12246
#dt:                  0.01
#box_width:           27.8371
#box height:          24.2279
#space_in_x:          0.448985
#space_in_y:          0.448985
#axial_ratio:         1
#integration method:  leapfrog integration
#lattice type:        triangular lattice
#boundary conditions: periodic boundaries
#lattice constant:    0.89797
#particle speed:      0.5
#nogui:               1
#runs:                0
#logname:             L08V05.txt
0.0278371	0	-0
0.0556741	0	0
0.0835112	0	0
0.111348	0	0
0.139185	0	0
0.167022	0	0
0.194859	0	0
0.222696	0	0
0.250534	0	0
0.278371	0	0
0.306208	0	0
0.334045	0	0
0.361882	0	0
0.389719	0	0
0.417556	0	0
0.445393	0	0
0.47323	0	0
0.501067	0	0
0.528904	0	0
0.556741	0	0
0.584578	0	0
0.612415	0	0
0.640252	0	0
0.668089	0	0
0.695926	0	0
0.723764	0	0
0.751601	0	0
0.779438	0	0
0.807275	0	0
0.835112	0	0
0.862949	0	0
0.890786	663	3.26047
0.918623	1989	9.47087
0.94646	229	1.05686
0.974297	2	0.0089547
1.00213	0	0
1.02997	0	0
1.05781	0	0
1.08565	0	0
1.11348	0	0
1.14132	0	0
1.16916	0	0
1.19699	0	0
1.22483	0	0
1.25267	0	0
1.2805	0	0
1.30834	0	0
1.33618	0	0
1.36402	0	0
1.39185	0	0
1.41969	0	0
1.44753	0	0
1.47536	0	0
1.5032	0	0
1.53104	170	0.476608
1.55888	1210	3.33008
1.58671	1332	3.59979
1.61455	170	0.451301
1.64239	1	0.00260854
1.67022	0	0
1.69806	0	0
1.7259	0	0
1.75373	5	0.0121944
1.78157	446	1.07034
1.80941	1549	3.65884
1.83725	795	1.84873
1.86508	86	0.196935
1.89292	2	0.00451101
1.92076	0	0
1.94859	0	0
1.97643	0	0
2.00427	0	0
2.03211	0	0
2.05994	0	0
2.08778	0	0
2.11562	0	0
2.14345	0	0
2.17129	0	0
2.19913	0	0
2.22696	0	0
2.2548	0	0
2.28264	0	0
2.31048	1	0.00184038
2.33831	130	0.23635
2.36615	1354	2.43219
2.39399	2488	4.41631
2.42182	1597	2.80159
2.44966	194	0.336397
2.4775	2	0.00342837
2.50534	0	0
2.53317	0	0
2.56101	0	0
2.58885	0	0
2.61668	0	0
2.64452	6	0.00962511
2.67236	310	0.492035
2.70019	1217	1.91141
2.72803	902	1.40199
2.75587	416	0.639963
2.78371	31	0.0472054
2.81154	1	0.00150745
2.83938	0	0
2.86722	0	0
2.89505	0	0
2.92289	0	0
2.95073	0	0
2.97857	0	0
3.0064	0	0
3.03424	0	0
3.06208	47	0.0649732
3.08991	459	0.62873
3.11775	784	1.06419
3.14559	1118	1.50395
3.17342	457	0.609298
3.20126	284	0.375308
3.2291	1486	1.94661
3.25694	1925	2.49985
3.28477	1573	2.0252
3.31261	493	0.629325
3.34045	23	0.0291122
3.36828	0	0
3.39612	0	0
3.42396	0	0
3.4518	0	0
3.47963	0	0
3.50747	0	0
3.53531	6	0.0071709
3.56314	222	0.263226
3.59098	1005	1.18228
3.61882	821	0.95831
3.64665	577	0.668301
3.67449	235	0.270099
3.70233	17	0.0193905
3.73017	0	0
3.758	0	0
3.78584	0	0
3.81368	0	0
3.84151	3	0.00329651
3.86935	267	0.291256
3.89719	1107	1.19885
3.92503	1317	1.41605
3.95286	1915	2.04436
3.9807	1042	1.10453
4.00854	114	0.119993
4.03637	1	0.00104524
4.06421	84	0.0871921
4.09205	841	0.86696
4.11988	1829	1.87259
4.14772	1400	1.42365
4.17556	1188	1.19993
4.2034	404	0.405327
4.23123	20	0.0199324
4.25907	0	0
4.28691	0	0
4.31474	0	0
4.34258	0	0
4.37042	0	0
4.39826	0	0
4.42609	5	0.00476163
4.45393	161	0.152357
4.48177	846	0.795565
4.5096	815	0.761638
4.53744	473	0.439293
4.56528	466	0.430129
4.59311	121	0.111003
4.62095	199	0.181448
4.64879	558	0.505711
4.67663	451	0.406283
4.70446	1205	1.07904
4.7323	1741	1.54976
4.76014	1299	1.14949
4.78797	1425	1.25359
4.81581	1347	1.17807
4.84365	398	0.346067
4.87149	22	0.0190191
4.89932	0	0
4.92716	5	0.00427325
4.955	248	0.210753
4.98283	1198	1.01234
5.01067	1654	1.38983
5.03851	991	0.828085
5.06634	1063	0.883328
5.09418	558	0.46113
5.12202	49	0.0402716
5.14986	0	0
5.17769	0	0
5.20553	0	0
5.23337	0	0
5.2612	0	0
5.28904	0	0
5.31688	1	0.00079151
5.34472	123	0.0968447
5.37255	696	0.545138
5.40039	1022	0.796317
5.42823	1258	0.975137
5.45606	1307	1.00791
5.4839	1279	0.981273
5.51174	1668	1.27321
5.53957	1156	0.877923
5.56741	805	0.608277
5.59525	1124	0.845063
5.62309	1090	0.815414
5.65092	1171	0.871661
5.67876	1150	0.851802
5.7066	518	0.381796
5.73443	47	0.0344723
5.76227	0	0
5.79011	0	0
5.81795	16	0.0115656
5.84578	385	0.276962
